"","H_DATE","H_URLTeam","A_URLTeam","H_Tpct","H_TLast10","H_HRpct","H_HRLast10","H_ARpct","H_ARLast10","A_Tpct","A_TLast10","A_HRpct","A_HRLast10","A_ARpct","A_ARLast10","H_Outcome"
"905","Sun, Dec 5","CLE","UTAH",0.565217391304348,0.5,0.454545454545455,0.5,0.636363636363636,0.7,0.681818181818182,0.7,0.666666666666667,0.6,0.666666666666667,0.666666666666667,"0"
"906","Wed, Dec 8","CLE","CHI",0.52,0.4,0.416666666666667,0.4,0.666666666666667,0.7,0.68,0.7,0.636363636363636,0.6,0.692307692307692,0.6,"1"
"907","Sat, Dec 11","CLE","SAC",0.555555555555556,0.6,0.461538461538462,0.4,0.615384615384615,0.6,0.423076923076923,0.5,0.333333333333333,0.4,0.461538461538462,0.3,"1"
"908","Mon, Dec 13","CLE","MIA",0.571428571428571,0.7,0.5,0.5,0.615384615384615,0.6,0.592592592592593,0.5,0.636363636363636,0.6,0.533333333333333,0.5,"1"
"909","Wed, Dec 15","CLE","HOU",0.586206896551724,0.8,0.533333333333333,0.5,0.615384615384615,0.6,0.333333333333333,0.8,0.583333333333333,0.6,0.142857142857143,0.2,"1"
"910","Sun, Dec 26","CLE","TOR",0.59375,0.7,0.5625,0.5,0.666666666666667,0.8,0.482758620689655,0.5,0.4,0.4,0.538461538461538,0.4,"1"
"911","Fri, Dec 31","CLE","ATL",0.571428571428571,0.7,0.588235294117647,0.6,0.588235294117647,0.6,0.441176470588235,0.3,0.5,0.3,0.411764705882353,0.6,"0"
"912","Sun, Jan 2","CLE","IND",0.555555555555556,0.6,0.555555555555556,0.6,0.588235294117647,0.6,0.388888888888889,0.4,0.578947368421053,0.5,0.1875,0.2,"1"
"913","Tue, Jan 4","CLE","MEM",0.567567567567568,0.6,0.578947368421053,0.7,0.588235294117647,0.6,0.631578947368421,0.7,0.6,0.6,0.647058823529412,0.9,"0"
"914","Mon, Jan 17","CLE","BKN",0.590909090909091,0.6,0.55,0.7,0.608695652173913,0.6,0.642857142857143,0.4,0.5,0.3,0.789473684210526,0.8,"1"
"915","Sat, Jan 22","CLE","OKC",0.58695652173913,0.7,0.571428571428571,0.7,0.625,0.6,0.311111111111111,0.1,0.380952380952381,0.4,0.260869565217391,0.2,"1"
"916","Mon, Jan 24","CLE","NY",0.595744680851064,0.7,0.590909090909091,0.8,0.625,0.6,0.48936170212766,0.6,0.44,0.6,0.523809523809524,0.4,"1"
"917","Wed, Jan 26","CLE","MIL",0.604166666666667,0.8,0.608695652173913,0.8,0.625,0.6,0.612244897959184,0.5,0.666666666666667,0.6,0.541666666666667,0.5,"1"
"918","Mon, Jan 31","CLE","NO",0.6,0.8,0.625,0.8,0.6,0.5,0.36734693877551,0.4,0.478260869565217,0.7,0.28,0.3,"1"
"919","Sun, Feb 6","CLE","IND",0.60377358490566,0.7,0.64,0.8,0.555555555555556,0.5,0.351851851851852,0.4,0.481481481481481,0.3,0.230769230769231,0.3,"1"
"920","Wed, Feb 9","CLE","SA",0.611111111111111,0.7,0.653846153846154,0.8,0.555555555555556,0.5,0.37037037037037,0.4,0.357142857142857,0.3,0.36,0.3,"1"
"921","Sat, Feb 26","CLE","WSH",0.593220338983051,0.5,0.666666666666667,0.8,0.548387096774194,0.5,0.457627118644068,0.4,0.5,0.3,0.428571428571429,0.5,"1"
"922","Mon, Feb 28","CLE","MIN",0.6,0.6,0.678571428571429,0.9,0.548387096774194,0.5,0.524590163934426,0.6,0.620689655172414,0.8,0.451612903225806,0.5,"0"
"923","Wed, Mar 2","CLE","CHA",0.590163934426229,0.5,0.655172413793103,0.8,0.548387096774194,0.5,0.476190476190476,0.2,0.517241379310345,0.2,0.454545454545455,0.5,"0"
"924","Sun, Mar 6","CLE","TOR",0.571428571428571,0.4,0.633333333333333,0.8,0.53125,0.4,0.53968253968254,0.4,0.548387096774194,0.6,0.548387096774194,0.7,"1"
"925","Mon, Mar 14","CLE","LAC",0.567164179104478,0.3,0.645161290322581,0.8,0.514285714285714,0.3,0.514285714285714,0.7,0.575757575757576,0.7,0.444444444444444,0.5,"1"
"926","Wed, Mar 16","CLE","PHI",0.573529411764706,0.4,0.65625,0.8,0.514285714285714,0.3,0.611940298507463,0.7,0.575757575757576,0.6,0.666666666666667,0.7,"0"
"927","Fri, Mar 18","CLE","DEN",0.565217391304348,0.4,0.636363636363636,0.7,0.514285714285714,0.3,0.6,0.7,0.625,0.7,0.594594594594595,0.7,"1"
"928","Sat, Mar 19","CLE","DET",0.571428571428571,0.4,0.647058823529412,0.7,0.514285714285714,0.3,0.271428571428571,0.5,0.333333333333333,0.3,0.222222222222222,0.4,"1"
